line_name,coord_x,coord_y,station_name,sequence
12路(老年福利院--机械厂),87.4487990888966,43.9320861847548,儿童福利院,2
12路(老年福利院--机械厂),87.44618241568124,43.92983042044773,市安宁医院,3
12路(老年福利院--机械厂),87.43688748432304,43.92465823688767,大光华国际学校,4
12路(老年福利院--机械厂),87.44457909095986,43.918218969394275,林源苗圃,5
12路(老年福利院--机械厂),87.44621530113754,43.91591174203069,小地窝堡,6
12路(老年福利院--机械厂),87.44720407912679,43.91161905080327,龙工机械,7
12路(老年福利院--机械厂),87.4468674679761,43.90717159812637,众联停车场,8
12路(老年福利院--机械厂),87.44650491444767,43.9006758362526,地窝堡3号桥,9
12路(老年福利院--机械厂),87.45536075802045,43.89462820762287,庞大汽贸,10
12路(老年福利院--机械厂),87.47769923234391,43.884303798847874,星沃机械,11
12路(老年福利院--机械厂),87.49895434274369,43.88222082725695,宜工机械,12
12路(老年福利院--机械厂),87.50378043308547,43.8843194303962,立交桥,13
12路(老年福利院--机械厂),87.51209821386797,43.88290088753655,迎宾路,14
12路(老年福利院--机械厂),87.51448027802975,43.88545327715555,移动呼叫中心,15
12路(老年福利院--机械厂),87.51771944316324,43.88887552995229,六十七中,16
12路(老年福利院--机械厂),87.52041540075982,43.891733773945354,百商,17
12路(老年福利院--机械厂),87.5252700369669,43.893919250794475,轻机厂,18
12路(老年福利院--机械厂),87.5305825802841,43.89581118440356,葡萄园,19
12路(老年福利院--机械厂),87.53580387328618,43.89766314703908,机械厂,20
12路(机械厂--老年福利院),87.53659941266429,43.89806227899788,机械厂,1
12路(机械厂--老年福利院),87.53131004333038,43.8961602303212,葡萄园,2
12路(机械厂--老年福利院),87.5250934019049,43.8939267863309,轻机厂,3
12路(机械厂--老年福利院),87.52058300788059,43.892032418836735,百商,4
12路(机械厂--老年福利院),87.51730589461745,43.88856918226427,六十七中,5
12路(机械厂--老年福利院),87.51507753093281,43.886180422383916,移动呼叫中心,6
12路(机械厂--老年福利院),87.51219758764915,43.88312230913391,迎宾路,7
12路(机械厂--老年福利院),87.5001571638084,43.88169007993423,宜工机械,8
12路(机械厂--老年福利院),87.48937925581822,43.88362824683755,公路管理分局,9
12路(机械厂--老年福利院),87.47716322025835,43.88448939939071,星沃机械,10
12路(机械厂--老年福利院),87.4545643825826,43.895000613806225,庞大汽贸,11
12路(机械厂--老年福利院),87.44650190603272,43.90068883826966,地窝堡3号桥,12
12路(机械厂--老年福利院),87.44731172156074,43.90529433148509,众联停车场,13
12路(机械厂--老年福利院),87.44718907484827,43.911019646399204,龙工机械,14
12路(机械厂--老年福利院),87.44626242615007,43.91581577608443,小地窝堡,15
12路(机械厂--老年福利院),87.44457407816466,43.918227965324085,林源苗圃,16
12路(机械厂--老年福利院),87.43681333068612,43.92471915361546,大光华国际学校,17
12路(机械厂--老年福利院),87.44636587520651,43.92993585348519,市安宁医院,18
12路(机械厂--老年福利院),87.44877703137584,43.93206412480224,儿童福利院东门,19
12路(机械厂--老年福利院),87.45111829950928,43.93390226388768,老年福利院,20
16路(火车南站--红雁池),87.5861396445784,43.778710600474575,火车南站,1
16路(火车南站--红雁池),87.59160162028977,43.78094417268455,长江路,2
16路(火车南站--红雁池),87.59449803699712,43.78036805109196,钱塘江路,3
16路(火车南站--红雁池),87.59818985220862,43.77968739286857,建机厂,4
16路(火车南站--红雁池),87.60668147690316,43.77806664406915,团结路,5
16路(火车南站--红雁池),87.61137489238476,43.777636554306554,二道桥,6
16路(火车南站--红雁池),87.61607839736598,43.77246206831311,新疆实验中学,7
16路(火车南站--红雁池),87.61989487252855,43.76984706149229,延安公园,8
16路(火车南站--红雁池),87.62502074008066,43.76639458567263,边疆宾馆,9
16路(火车南站--红雁池),87.62831461261885,43.76320282922346,民族医院,10
16路(火车南站--红雁池),87.62939792168582,43.76037493833991,丝绸之路宾馆,11
16路(火车南站--红雁池),87.63174123696167,43.75178332231101,六十五中学,12
16路(火车南站--红雁池),87.632899332487,43.74770661342831,八户梁,13
16路(火车南站--红雁池),87.63160989595261,43.743523303252985,赛马场路,14
16路(火车南站--红雁池),87.62836681525296,43.737929838011276,延安宾馆,15
16路(火车南站--红雁池),87.62636618559225,43.73594237039564,南校区,16
16路(火车南站--红雁池),87.62429549910553,43.733893833159655,向东站,17
16路(火车南站--红雁池),87.62395311155579,43.73194026465307,加气站,18
16路(火车南站--红雁池),87.62184719831602,43.731080195593826,红雁池,19
17路(丽园路站--双赢国际),87.70551131027692,43.78602435004984,丽园路站,1
17路(丽园路站--双赢国际),87.701660013207,43.790325374840826,轩和苑西,2
17路(丽园路站--双赢国际),87.68978773953467,43.78337914266933,天山牧歌小区,3
17路(丽园路站--双赢国际),87.68113183635622,43.780164126495286,大学路,4
17路(丽园路站--双赢国际),87.67361518962139,43.77770304804927,大学路南,5
17路(丽园路站--双赢国际),87.66287002317367,43.77326832007608,东大梁村,6
17路(丽园路站--双赢国际),87.66144548779437,43.77419553059042,八十五中,7
17路(丽园路站--双赢国际),87.65532315451767,43.77885853560087,高台子,8
17路(丽园路站--双赢国际),87.64929117547545,43.78250844764156,区团校,9
17路(丽园路站--双赢国际),87.64425844714647,43.78347668025632,幸福路,10
17路(丽园路站--双赢国际),87.64091454774152,43.78508507527036,百信幸福苑,11
17路(丽园路站--双赢国际),87.63782881230134,43.786761869168224,市成教院,12
17路(丽园路站--双赢国际),87.63280539817316,43.78884245758447,十五小学,13
17路(丽园路站--双赢国际),87.62953117746845,43.79000358643434,东环路,14
17路(丽园路站--双赢国际),87.62490669798784,43.79025653248973,人民路,15
17路(丽园路站--双赢国际),87.61929946667087,43.793003155754846,人民广场西,16
17路(丽园路站--双赢国际),87.61509344264843,43.79299902246018,中泉广场,17
17路(丽园路站--双赢国际),87.60716514785449,43.79804728649378,小西门,18
17路(丽园路站--双赢国际),87.59577083064805,43.80452027791799,红山,19
17路(丽园路站--双赢国际),87.59085702152845,43.809023539368276,西虹路,20
17路(丽园路站--双赢国际),87.58524735813279,43.813833642821606,哈密路,21
17路(丽园路站--双赢国际),87.58219820883713,43.81464463531844,自治区第三人民医院,22
17路(丽园路站--双赢国际),87.57777619515413,43.813899344377035,新疆工程学院,23
17路(丽园路站--双赢国际),87.57440828795062,43.81459096468499,市制药厂,24
17路(丽园路站--双赢国际),87.57295120655468,43.818467812502476,市客运司,25
17路(丽园路站--双赢国际),87.56931393213277,43.81891127387523,金阳小区,26
17路(丽园路站--双赢国际),87.56499773321805,43.818263659462794,青河路口,27
17路(丽园路站--双赢国际),87.56156625858543,43.81761955620503,独山子酒店,28
17路(丽园路站--双赢国际),87.55255618553943,43.816095960366866,儿童村,29
17路(丽园路站--双赢国际),87.54788010741422,43.81543369985035,平川路口,30
17路(丽园路站--双赢国际),87.54250895022761,43.81458904700149,双赢国际,31
17路(双赢国际--丽园路站),87.5425119784194,43.81421684261058,双赢国际,1
17路(双赢国际--丽园路站),87.54820400347064,43.814996092910405,平川路口,2
17路(双赢国际--丽园路站),87.55344536957577,43.816000502477024,儿童村,3
17路(双赢国际--丽园路站),87.5629148929723,43.8176615006556,独山子酒店,4
17路(双赢国际--丽园路站),87.56498472422504,43.81798048117374,青河路口,5
17路(双赢国际--丽园路站),87.56657654686673,43.817402180714936,丁字路口,6
17路(双赢国际--丽园路站),87.57289240355799,43.81303467150558,农科院,7
17路(双赢国际--丽园路站),87.57827971176746,43.81397775963763,新疆工程学院,8
17路(双赢国际--丽园路站),87.58356721254123,43.814883480968824,自治区第三人民医院,9
17路(双赢国际--丽园路站),87.58500022566808,43.81348634287334,哈密路,10
17路(双赢国际--丽园路站),87.5913791572519,43.80890254993035,西虹路,11
17路(双赢国际--丽园路站),87.59514481632067,43.80490151645446,红山,12
17路(双赢国际--丽园路站),87.60579392831409,43.79975292729183,西大桥,13
17路(双赢国际--丽园路站),87.60783773696718,43.79703035499382,小西门,14
17路(双赢国际--丽园路站),87.60960571053262,43.791022992646525,大西门,15
17路(双赢国际--丽园路站),87.61225046126808,43.79006665947398,红旗路西,16
17路(双赢国际--丽园路站),87.62052500504711,43.79013633791199,南门,17
17路(双赢国际--丽园路站),87.62841905999666,43.79015712659497,东环路,18
17路(双赢国际--丽园路站),87.63349113942701,43.78857433224238,十五小学,19
17路(双赢国际--丽园路站),87.63786174737126,43.78673580403141,市成教院,20
17路(双赢国际--丽园路站),87.64064809996648,43.78522358048875,百信幸福苑,21
17路(双赢国际--丽园路站),87.64444504477015,43.783341292173475,幸福路,22
17路(双赢国际--丽园路站),87.6493560287622,43.7824563044688,区团校,23
17路(双赢国际--丽园路站),87.6558728239468,43.779017601681346,高台子,24
17路(双赢国际--丽园路站),87.66137566397404,43.77411361976184,八十五中,25
17路(双赢国际--丽园路站),87.6626924634989,43.773233640771416,东大梁村,26
17路(双赢国际--丽园路站),87.67511249034895,43.7781604287812,大学路南,27
17路(双赢国际--丽园路站),87.68257141160524,43.78047061484267,大学路,28
17路(双赢国际--丽园路站),87.68996135645892,43.7833658307356,天山牧歌小区,29
17路(双赢国际--丽园路站),87.70159913151736,43.79024242210674,轩和苑西,30
17路(双赢国际--丽园路站),87.70604044384103,43.7852071550448,丽园路站,31
18路(七十四中学--王家梁车场),87.41924720399342,43.87038428585353,七十四中学,1
18路(七十四中学--王家梁车场),87.42404821898948,43.8753310637038,西站路口,2
18路(七十四中学--王家梁车场),87.43163062506524,43.87318835697458,家属院,3
18路(七十四中学--王家梁车场),87.43735651480972,43.871583225476776,头区交警队,4
18路(七十四中学--王家梁车场),87.44325267481133,43.869914681578486,岔路口,5
18路(七十四中学--王家梁车场),87.45527597241531,43.86893833864451,212站,6
18路(七十四中学--王家梁车场),87.45951482815312,43.8710396250501,转运站,7
18路(七十四中学--王家梁车场),87.4678151706216,43.87347514267969,北站,8
18路(七十四中学--王家梁车场),87.47543836382528,43.87487270486798,邮局,9
18路(七十四中学--王家梁车场),87.48044707071531,43.87575341255942,北三路,10
18路(七十四中学--王家梁车场),87.48520731882367,43.876657742210895,北二路,11
18路(七十四中学--王家梁车场),87.49424781740333,43.87830643724114,红星站,12
18路(七十四中学--王家梁车场),87.50013420368012,43.87927353893288,统管办,13
18路(七十四中学--王家梁车场),87.51221380759814,43.88019156805841,迎宾路,14
18路(七十四中学--王家梁车场),87.51703043141836,43.877662747285804,科技园路口,15
18路(七十四中学--王家梁车场),87.52161773606063,43.87510291162366,石油新村,16
18路(七十四中学--王家梁车场),87.52777392972395,43.87501226550963,兴成街,17
18路(七十四中学--王家梁车场),87.53352374889943,43.87191990136722,卫星广场,18
18路(七十四中学--王家梁车场),87.53964862656787,43.866639156510935,邮电学校,19
18路(七十四中学--王家梁车场),87.54294164697968,43.86435406588392,木材厂,20
18路(七十四中学--王家梁车场),87.54529840392762,43.86503646625902,林子校,21
18路(七十四中学--王家梁车场),87.55290241344225,43.86720752565954,新医大五附院,22
18路(七十四中学--王家梁车场),87.56393713267671,43.87040187879691,县医院,23
18路(七十四中学--王家梁车场),87.56824355534567,43.87162104484642,康尔家超市,24
18路(七十四中学--王家梁车场),87.5778421950514,43.874387910328494,天然司,25
18路(七十四中学--王家梁车场),87.58007440837328,43.873827121236275,太阳能公司,26
18路(七十四中学--王家梁车场),87.58017374034242,43.869067308916556,美居小区,27
18路(七十四中学--王家梁车场),87.57943330003985,43.86420789948658,美居板材区,28
18路(七十四中学--王家梁车场),87.57520174500934,43.86415461751995,美居物流园,29
18路(七十四中学--王家梁车场),87.57452199259525,43.86258908222571,祥平大厦,30
18路(七十四中学--王家梁车场),87.57769977986152,43.859932104126706,新洲城市花园,31
18路(七十四中学--王家梁车场),87.58579040133034,43.858723991657506,百商购物中心,32
18路(七十四中学--王家梁车场),87.59043043034653,43.85787580526769,河滩路,33
18路(七十四中学--王家梁车场),87.60076830409469,43.85725896148598,百万庄,34
18路(七十四中学--王家梁车场),87.60232079542244,43.856302922538234,装饰公司,35
18路(七十四中学--王家梁车场),87.60243493639297,43.8526116906926,友好花园,36
18路(七十四中学--王家梁车场),87.60261807526662,43.848379123256954,一号立井,37
18路(七十四中学--王家梁车场),87.60279920623942,43.8442816459978,宏怡花园,38
18路(七十四中学--王家梁车场),87.6039458222468,43.841419531894566,王家梁车场,39
18路(王家梁市场--火车西站),87.6031421422043,43.84257551997622,王家梁市场,1
18路(王家梁市场--火车西站),87.6030380230029,43.845840476924046,宏怡花园,2
18路(王家梁市场--火车西站),87.60279895433554,43.849249573828594,一号立井,3
18路(王家梁市场--火车西站),87.60269082550434,43.852697653317655,友好花园,4
18路(王家梁市场--火车西站),87.60254773853212,43.85559442375833,装饰公司,5
18路(王家梁市场--火车西站),87.60101121734725,43.85742799548923,百万庄,6
18路(王家梁市场--火车西站),87.59063847866848,43.85808396609314,河滩路,7
18路(王家梁市场--火车西站),87.58716812161255,43.85880653319215,百商购物中心,8
18路(王家梁市场--火车西站),87.58178557970095,43.86004486621282,新洲城市花园,9
18路(王家梁市场--火车西站),87.5804633889911,43.861406890705005,长春路,10
18路(王家梁市场--火车西站),87.58034212351349,43.86450667231222,美居板材区,11
18路(王家梁市场--火车西站),87.58037992323888,43.869117470204614,美居小区,12
18路(王家梁市场--火车西站),87.58029061768494,43.87355909727612,太阳能公司,13
18路(王家梁市场--火车西站),87.5763495800585,43.87413559628853,天然司,14
18路(王家梁市场--火车西站),87.56815740358417,43.87186609216228,康尔家超市,15
18路(王家梁市场--火车西站),87.56436690772506,43.870784687365585,县医院,16
18路(王家梁市场--火车西站),87.55384668281806,43.86776054007645,新医大五附院,17
18路(王家梁市场--火车西站),87.55184177947883,43.86718058005162,区一建,18
18路(王家梁市场--火车西站),87.54522518455799,43.865271455268235,林子校,19
18路(王家梁市场--火车西站),87.54236393993759,43.864431860625935,木材厂,20
18路(王家梁市场--火车西站),87.53823115363387,43.86796971606333,邮电学校,21
18路(王家梁市场--火车西站),87.53412875624096,43.87179530128748,卫星广场,22
18路(王家梁市场--火车西站),87.52759028752912,43.874942746208134,兴成街,23
18路(王家梁市场--火车西站),87.52043934393025,43.87564200792378,石油新村,24
18路(王家梁市场--火车西站),87.51553769957593,43.87854807022467,科技园路口,25
18路(王家梁市场--火车西站),87.51153916797274,43.880543836329224,迎宾路,26
18路(王家梁市场--火车西站),87.50178979808166,43.87921441933838,统管办,27
18路(王家梁市场--火车西站),87.49375385593189,43.878288958083324,红星站,28
18路(王家梁市场--火车西站),87.48673023064366,43.87701641846143,北二路,29
18路(王家梁市场--火车西站),87.48210838776669,43.87616544221584,北三路,30
18路(王家梁市场--火车西站),87.47441461097611,43.874763791686654,邮局,31
18路(王家梁市场--火车西站),87.46624579382032,43.873267906153366,北站,32
18路(王家梁市场--火车西站),87.46111687770245,43.87192308050464,转运站,33
18路(王家梁市场--火车西站),87.45494098432505,43.86886952858232,212站,34
18路(王家梁市场--火车西站),87.44439142933057,43.869679713023416,岔路口,35
18路(王家梁市场--火车西站),87.4361721019035,43.87198953340015,头区交警队,36
18路(王家梁市场--火车西站),87.4316396354316,43.873276423164725,家属院,37
18路(王家梁市场--火车西站),87.42391804987354,43.87543898615981,西站路口,38
18路(王家梁市场--火车西站),87.41957247619743,43.87109200539481,七十四中学,39
18路(王家梁市场--火车西站),87.41734258348147,43.86900383785614,火车西站,40
19路(石化--家佳乐超市),87.69513013415137,43.95277327270817,石化,1
19路(石化--家佳乐超市),87.69184111469926,43.95291593105034,石化建行,2
19路(石化--家佳乐超市),87.68804247470939,43.95389221367121,商店,3
19路(石化--家佳乐超市),87.68401068751122,43.9550112256804,十一区,4
19路(石化--家佳乐超市),87.68153346608969,43.956257601910124,税务局,5
19路(石化--家佳乐超市),87.68268539977214,43.96249644516057,十六区,6
19路(石化--家佳乐超市),87.67980622226962,43.96326730742571,石化路口,7
19路(石化--家佳乐超市),87.67296105101414,43.96123002135367,石化一号路口,8
19路(石化--家佳乐超市),87.66765739513828,43.95794312370773,东山路口,9
19路(石化--家佳乐超市),87.66127145612965,43.95402085747813,矿务局,10
19路(石化--家佳乐超市),87.65585482245017,43.951698570169356,米东区交警大队,11
19路(石化--家佳乐超市),87.6507281744953,43.948738055127045,养路段,12
19路(石化--家佳乐超市),87.64720843073745,43.94587345498889,七道湾路口,13
19路(石化--家佳乐超市),87.64294007449998,43.94241051462944,管理站,14
19路(石化--家佳乐超市),87.63844084509121,43.936363936628425,十三户,15
19路(石化--家佳乐超市),87.6350598535929,43.930453345450864,三毛,16
19路(石化--家佳乐超市),87.63164254189616,43.92449949512906,小水渠,17
19路(石化--家佳乐超市),87.62861805422656,43.92015182915052,轻校路口,18
19路(石化--家佳乐超市),87.62468566572961,43.914693284589205,自治区医院米东医院,19
19路(石化--家佳乐超市),87.62264683469576,43.911885864161896,皮革厂,20
19路(石化--家佳乐超市),87.61880614748792,43.90953140952755,二钢,21
19路(石化--家佳乐超市),87.6130378357543,43.90544090368678,水泥厂,22
19路(石化--家佳乐超市),87.606813121467,43.90158852778547,卡子湾,23
19路(石化--家佳乐超市),87.59915303417934,43.8908296668293,新疆五建,24
19路(石化--家佳乐超市),87.59823864758488,43.88228960449729,快速路管理中心,25
19路(石化--家佳乐超市),87.59651226050363,43.87429695999488,河南路立交桥,26
19路(石化--家佳乐超市),87.59553057413362,43.86891176995333,兵团竞技学校,27
19路(石化--家佳乐超市),87.59537886401047,43.863220354712034,工一师,28
19路(石化--家佳乐超市),87.59064748115769,43.85808396763783,河滩路,29
19路(石化--家佳乐超市),87.58437356093799,43.85825611748069,地磅,30
19路(石化--家佳乐超市),87.58313088640737,43.85465037430893,天山砖厂,31
19路(石化--家佳乐超市),87.58206622897019,43.851671040421266,花园小区,32
19路(石化--家佳乐超市),87.58215358523982,43.84600374094601,家佳乐超市,33
19路(家佳乐超市--石化),87.58237075256476,43.846042882690796,家佳乐超市,1
19路(家佳乐超市--石化),87.58198817584086,43.85149689376227,花园小区,2
19路(家佳乐超市--石化),87.58280869450485,43.85375167454022,天山砖厂,3
19路(家佳乐超市--石化),87.58411143715097,43.8572834175239,地磅,4
19路(家佳乐超市--石化),87.59019135798741,43.85790577861655,河滩路,5
19路(家佳乐超市--石化),87.59599911383796,43.85802821848904,苏州路立交桥,6
19路(家佳乐超市--石化),87.59644583744613,43.86301316588716,东八家户街路口,7
19路(家佳乐超市--石化),87.59609453735354,43.86931498132677,吉兴巷,8
19路(家佳乐超市--石化),87.59713718432303,43.87471415009015,河南路立交桥,9
19路(家佳乐超市--石化),87.59834576564985,43.879598947504135,华凌福利学校,10
19路(家佳乐超市--石化),87.6103434427853,43.90242495705966,卡子湾,11
19路(家佳乐超市--石化),87.61273715664537,43.90488078454912,水泥厂,12
19路(家佳乐超市--石化),87.61760166765943,43.908881156994255,二钢,13
19路(家佳乐超市--石化),87.62288149782975,43.911846578256316,皮革厂,14
19路(家佳乐超市--石化),87.6266255016291,43.91704441152055,自治区医院米东医院,15
19路(家佳乐超市--石化),87.62891255305495,43.92018646702683,轻校路口,16
19路(家佳乐超市--石化),87.63351394964752,43.92738966975281,小水渠,17
19路(家佳乐超市--石化),87.6352205522737,43.93028400083566,三毛,18
19路(家佳乐超市--石化),87.63866339506743,43.93628954156508,十三户,19
19路(家佳乐超市--石化),87.64280338812902,43.942063521259286,管理站,20
19路(家佳乐超市--石化),87.64751074338432,43.94589394157303,七道湾路口,21
19路(家佳乐超市--石化),87.65129483293488,43.94901020930509,养路段,22
19路(家佳乐超市--石化),87.65630373768789,43.95167672145142,米东区交警大队,23
19路(家佳乐超市--石化),87.66321559408169,43.95499477009758,矿务局,24
19路(家佳乐超市--石化),87.6705710655832,43.95950951534138,东山路口,25
19路(家佳乐超市--石化),87.6731904896524,43.96112451388511,石化一号路口,26
19路(家佳乐超市--石化),87.679884041513,43.96314908573229,石化路口,27
19路(家佳乐超市--石化),87.68311639504755,43.962280510570764,十六区,28
19路(家佳乐超市--石化),87.68125212564301,43.95645425166806,税务局,29
19路(家佳乐超市--石化),87.68380716013104,43.95508064381009,十一区,30
19路(家佳乐超市--石化),87.68804247470939,43.95389221367121,商店,31
19路(家佳乐超市--石化),87.69167447433043,43.95295424270142,石化建行,32
19路(家佳乐超市--石化),87.6956251272894,43.95242523086127,石化,33
101路(创博智谷--二毛),87.68190565271537,43.899007907343865,创博智谷,1
101路(创博智谷--二毛),87.68797209596096,43.889620062895446,馕文化产业园,2
101路(创博智谷--二毛),87.68488034302406,43.88649472914607,九道湾路北,3
101路(创博智谷--二毛),87.67480457236537,43.88498869807206,九道湾路南,4
101路(创博智谷--二毛),87.66398926735995,43.88704273136015,八道湾停车场,5
101路(创博智谷--二毛),87.65561566810548,43.889464039184574,鸿园北路,6
101路(创博智谷--二毛),87.64520194043374,43.888136822661835,振安街,7
101路(创博智谷--二毛),87.63937249905506,43.886899653674824,五队,8
101路(创博智谷--二毛),87.63926398700839,43.881792705048866,七道湾市场,9
101路(创博智谷--二毛),87.63864147566535,43.87767918080147,七道湾工业园,10
101路(创博智谷--二毛),87.63518433538728,43.87776850459631,七道湾邮政支局,11
101路(创博智谷--二毛),87.63098811765583,43.877870548572844,红光山路,12
101路(创博智谷--二毛),87.62673839557624,43.87663134498321,绿地中心,13
101路(创博智谷--二毛),87.62403974062231,43.87380086521212,晚报社,14
101路(创博智谷--二毛),87.62398807292797,43.86882391853465,会展纬六路,15
101路(创博智谷--二毛),87.62390543970447,43.86407315714559,会展纬八路,16
101路(创博智谷--二毛),87.6229051962757,43.858497956931956,会展南区,17
101路(创博智谷--二毛),87.61661553554649,43.855954797994585,龙盛街,18
101路(创博智谷--二毛),87.60754890157615,43.856881948383325,友好花园三期,19
101路(创博智谷--二毛),87.60079428624879,43.85744906776701,百万庄,20
101路(创博智谷--二毛),87.58907909122154,43.855781272438044,八家户大寺,21
101路(创博智谷--二毛),87.58892810290142,43.854435435235054,溢达,22
101路(创博智谷--二毛),87.58856717450293,43.850246859380675,世界名筑,23
101路(创博智谷--二毛),87.58887153494132,43.84548412725796,技校,24
101路(创博智谷--二毛),87.58918485872427,43.841398804609845,二毛,25
101路(毛纺厂--创博智谷),87.58911875316913,43.843005731163,毛纺厂,1
101路(毛纺厂--创博智谷),87.58895456992482,43.845416107864565,技校,2
101路(毛纺厂--创博智谷),87.58873332438358,43.84858592088069,世界名筑,3
